projectid,<nn>title</nn>
0f5920081b8def38a432a09c78910e26,<nnp>Fitness</nnp> <nnp>Equipment</nnp> <in>For</in> <prps>Our</prps> <nnp>High</nnp> <nnp>School</nnp>
0f4f18ffd79227c33dd3f7cb2ad67cbf,<nnp>Learning</nnp> <in>in</in> <det>the</det> <nnp>Big</nnp> <nnps>Leagues</nnps> <pp>!</pp>
0f422d6c882c30db368834d7928a41a2,<nns>Supplies</nns> <in>for</in> <det>a</det> <jj>Successful</jj> <nn>Start</nn>
0f3fd2ec638862a564a6d8e577580ef8,<ppl>``</ppl> <md>Can</md> <prp>You</prp> <vbp>Hear</vbp> <prp>Me</prp> <rb>Now</rb> <pp>?</pp> <pp>!</pp>
0f3fd2ec638862a564a6d8e577580ef8,<nn>Listening</nn> <nnp>Center</nnp> <in>in</in> <nnp>Moore</nnp>
0f3eb888c947d0b07f86447a12ab097d,<det>An</det> <jj>Evolutionary</jj> <nnp>Tale</nnp> <pps>:</pps> <in>From</in> <nn>Chalk</nn> <nns>Boards</nns> <to>to</to> <nnp>Document</nnp> <nns>Cameras</nns>
0f26786918cafcc928c86da1298fb774,<nnp>South</nnp> <nnp>Carolina</nnp> <nn>History</nn> <nnp>PodCasts</nnp>
0f257f019e482a08f55051e96b7af834,<nnp>Document</nnp> <nnp>Camera</nnp>
0f165242dbab8c369d6662f5ac742d83,<vb>Tap</vb> <in>into</in> <nnp>Technology</nnp>
0f13ce91cb486d4b69b41bb3464a9fe9,<cd>08/11</cd>
0f0c1a85b2ad9c75d47278b6f776112e,<ppl>``</ppl> <vbg>Taking</vbg> <det>the</det> <nn>Work</nn> <nnp>Home</nnp> <pps>:</pps> <jj>Preschool</jj> <ppl>``</ppl> <ppl>``</ppl> <nn>Homework</nn> <ppr>''</ppr> <ppr>''</ppr> <vbz>Looks</vbz> <jj>Different</jj> <pp>!</pp> <ppr>''</ppr>
0f079d38ee82a20d218c8778422e2692,<nnp>Make</nnp> <nnp>Learning</nnp> <nn>Fun</nn> <pp>!</pp>
0f0157230f3883d87f785ca226bb615c,<nnp>Math</nnp> <nnps>Games</nnps> <nnp>Inspire</nnp> <nnp>Mathematicians</nnp> <pp>!</pp>
0efdfc0b72e7f76a278749770f4b7ecc,<nnp>Motor</nnp> <nnp>Exploration</nnp> <nn>Lab</nn> <in>For</in> <nnp>ESE</nnp> <nns>Students</nns> <in>In</in> <nns>Grades</nns> <cd>9th-12th</cd> <pp>.</pp>
0ef77b41b16fd26a6fa45f22a5daff7e,<nnp>Digital</nnp> <nnp>Photgraphy</nnp>
0ef604196d2643fddee69bb34564a5c3,<fw>Viva</fw> <nnp>La</nnp> <nnp>Mariachi</nnp>
0ef604196d2643fddee69bb34564a5c3,<nn>Trumpet</nn>
0eeeebd09834e1d615ebfa399be32335,<ppr>''</ppr> <vbn>Come</vbn> <rb>Here</rb>
0ee173a310cc7f2a46afa99028fe5c65,<nn>Creativity</nn> <nns>Flows</nns> <in>With</in> <nnp>Water</nnp>
0ee08a032a3ff03317ef03490c38c881,<nnp>Books</nnp> <to>to</to> <nn>Support</nn> <nnp>Common</nnp> <nnp>Core</nnp> <nnp>Modules</nnp> <in>at</in> <nnp>Inner</nnp> <nnp>City</nnp> <nnp>IB</nnp> <nnp>School</nnp>
0edc77127e82bd1c0240e368fd7d4d7d,<nnp>Station</nnp> <nnp>Centers</nnp> <pps>:</pps> <nnp>Independent</nnp> <nnp>Success</nnp> <pp>!</pp>
0ed93bef98d425d3651c481b7447f81e,<vbg>Writing</vbg> <in>For</in> <prps>My</prps> <jj>Future</jj>
0ed37cb62491fc0043f6235e83f1c5e3,<vbg>Discovering</vbg> <prps>Our</prps> <nnp>World</nnp>
0ec44bb8321ce9c9761c9fb659a0c8fe,<det>An</det> <nnp>Apple</nnp> <det>a</det> <nnp>Day</nnp> <vbz>Keeps</vbz> <det>the</det> <nn>Doctor</nn> <rb>Away</rb>
0ec1a6b105c9a4bf25b41869c7ae9dd1,<det>The</det> <nnp>JFK</nnp> <nnp>Project</nnp> <pps>:</pps> <det>a</det> <nn>Half-and-Half</nn> <nnp>Research</nnp> <nnp>Paper</nnp>
0eb2abddc45bac766ef3f841811c7781,<nnp>Hot</nnp> <vbp>Dot</vbp> <vbg>Reading</vbg> <cc>and</cc> <nnp>Math</nnp> <pp>!</pp>
0ea9491f050d8857cba5441233589eab,<nnp>Road</nnp> <nn>Map</nn> <to>to</to> <nn>Comprehension</nn>
0ea33c3ca91e2d965e88d93c2b326bd3,<ppl>``</ppl> <jj>Motivated</jj> <nns>Readers</nns> <vbn>Wanted</vbn>
0ea21984fe3046c3fa9e570ecb8d8594,<vbg>Catching</vbg> <in>Up</in> <in>With</in> <det>The</det> <nn>Times-Can</nn> <vb>Be</vb> <vbn>Achieved</vbn> <pp>!</pp>
0e99bb9b1671e1d3140dd6d3aa2931f5,<nnp>Project</nnp> <nnp>Print.Com</nnp>
0e87458e2812a40228eef8d62a66d225,<nnp>Wild</nnp> <in>About</in> <nnp>Math</nnp>
0e6952785648ea2aeb8e3827d939d966,<vbg>Starting</vbg> <det>The</det> <nnp>New</nnp> <nnp>School</nnp> <nn>Year</nn> <in>Off</in> <in>With</in> <wp>What</wp> <prp>We</prp> <vbp>Need</vbp> <pps>-</pps> <nnp>Part</nnp> <cd>2</cd> <pp>!</pp>
0e622cc487ca1362a7c987b2b35a3668,<nnp>Panther</nnp> <nn>Plea</nn> <pp>!</pp>
0e56f2b4aa62795d7708384ffff98fce,<nnp>North</nnp> <nnp>County</nnp> <nnp>Kids</nnp> <nnp>Have</nnp> <det>a</det> <vbg>Hearing</vbg> <nnp>Problem</nnp> <pp>!</pp>
0e55800df6b91f47951099c5b782c5d3,<nnp>Multiculturalism</nnp> <vbd>Brought</vbd> <to>to</to> <nnp>Life</nnp> <in>in</in> <det>the</det> <nnp>Digital</nnp> <nnp>Age</nnp>
0e52b83b203e4154368e70bc81002c3f,<prp>We</prp> <vbp>Have</vbp> <det>the</det> <ppl>`</ppl> <vb>Write</vb> <ppr>'</ppr> <to>to</to> <vb>Succeed</vb> <pp>!</pp>
0e4cb73ee7e418d8c8717346aeb748ce,<vbg>Helping</vbg> <prps>Our</prps> <nn>Reading</nn> <nns>Groups</nns>
0e4257ee749a84740d41b50999d5dc5c,<vbg>Heading</vbg> <rb>Back</rb> <to>To</to> <nnp>School</nnp> <in>With</in> <nnp>Class</nnp>
0e4257ee749a84740d41b50999d5dc5c,<cc>And</cc> <nns>Supplies</nns> <pp>!</pp>
0e325a293f63f1ab4468c0201e9cadfe,<nnp>Art</nnp> <nns>Essentials</nns>
0e2b34821fdaa58df728aac8c1cf91cb,<vbg>Growing</vbg> <in>as</in> <nns>Readers</nns> <in>with</in> <nn>Word</nn> <nns>Families</nns>
0e277f5e41beb2b47d049a40eac50c50,<vbg>Making</vbg> <nnp>Movie</nnp> <nnp>Magic</nnp> <pps>-</pps> <vbg>Studying</vbg> <nn>Cinematography</nn>
0e26f3abd1b9f23c6a91414313decf34,<nnp>Cultural</nnp> <nn>Diversity</nn> <in>Through</in> <nnp>Art</nnp>
0e222be97384b7186eee1fb2bdce7cf4,<nnp>Art</nnp> <in>For</in> <nnp>Autism</nnp>
0e12b98b908d8c82942a6264cfa4898e,<ppl>``</ppl> <nnp>Education</nnp> <in>In</in> <det>The</det> <ppl>``</ppl> <ppl>``</ppl> <nnp>Nooks</nnp> <ppr>''</ppr> <ppr>''</ppr> <cc>And</cc> <nnp>Crannies</nnp> <pp>!</pp> <ppr>''</ppr>
0e0ddac34e094b56fea38935b3805b54,<vbg>Racing</vbg> <to>To</to> <det>The</det> <nnp>Sun</nnp>
0e0ddac34e094b56fea38935b3805b54,<nnp>Disney</nnp> <nnp>Planet</nnp> <nnp>Challenge</nnp>
0e0b1e6bac024b4f333abc55ce6127ef,<nns>Investigations</nns> <in>In</in> <nn>Inheritance</nn>
0de9846d8cf2a62da427512a7a491c45,<nnp>Luscious</nnp> <vbd>Leveled</vbd> <nnp>Library</nnp>
0dc6c306f120ce454a9c11fa4e415e33,<nnp>Juicy</nnp> <nns>Words</nns> <pps>:</pps> <nn>Thesaurus</nn> <nns>Wonders</nns>
0dbb7f17791462587779b7e93f9b6531,<nn>Reading</nn> <vbz>is</vbz> <nn>Fun</nn> <pp>!</pp>
0db3842dd131593de2cf7fbe88dd4785,<ppl>``</ppl> <nn>Yoga</nn> <sym>=</sym> <jj>Happy</jj>
0da5fdb9cbe4977aaaad5725ff805ece,<nn>Help</nn> <nn>Mold</nn> <nnp>Our</nnp> <nns>Minds</nns> <pp>!</pp>
0da478e9e6f63480a8bdc642dabb3a42,<nnp>Middle</nnp> <nnp>School</nnp> <nn>Chess</nn> <nnp>Club</nnp>
0d9dc02dd442255f14abc5e971a596f4,<vb>Write</vb> <prp>it</prp> <cc>and</cc> <vb>Erase</vb> <prp>it</prp>
0d98e76ec20cae3a47eeab929756147e,<nnp>Classroom</nnp> <in>in</in> <nn>Need</nn> <in>of</in> <nn>Reading</nn> <nnp>Center</nnp> <nnps>Materials</nnps>
0d9444b06a7dfec761b52f45466060f3,<nn>Hand</nn> <in>in</in> <nn>Hand</nn> <nnp>Global</nnp> <nnp>Classroom</nnp>
0d8e1e5693478d1a95d03ea7df318f0a,<nnp>Books</nnp> <in>for</in> <vbg>Being</vbg> <prps>Our</prps> <jjs>Best</jjs> <pp>!</pp>
0d8e1e5693478d1a95d03ea7df318f0a,
0d8e1e5693478d1a95d03ea7df318f0a,<det>No</det> <vbz>Bullies</vbz> <rb>Here</rb> <pp>!</pp>
0d89b28968219701e64dce958a949020,<rb>Genetically</rb> <vbn>Modified</vbn> <nns>Organisms</nns> <in>In</in> <nnp>Agriculture</nnp>
0d769c4018e8a2c650b638e86c89f444,<nn>Reading</nn> <nnp>Our</nnp> <nnp>Way</nnp> <to>to</to> <nnp>College</nnp> <pp>!</pp>
0d5ec5af9ea4eaa2eb7d0e8e1247ad48,<nnp>Let</nnp> <nnp>Quill</nnp> <nnp>Products</nnp> <vb>Continue</vb> <to>to</to> <vb>Help</vb> <prp>Us</prp> <vbp>Get</vbp> <jj>Creative</jj> <pp>.</pp>
0d534a8f55749e843b2502927fa9a68a,<jj>Fourth</jj> <nnp>Grade</nnp> <vbz>is</vbz> <in>on</in> <det>the</det> <nnp>Ball</nnp> <pp>!</pp>
0d4a9febf8c0eaac45033b527221c40e,<rb>Back</rb> <to>to</to> <nnp>School</nnp> <nns>Basics</nns>
0d3ee6a6b59b0acb9ae8d91aa58765a1,<nnp>Learning</nnp> <in>With</in> <nn>E-ase</nn> <pps>:</pps> <nnp>Technology</nnp> <to>to</to> <vb>Engage</vb> <nns>Students</nns>
0d217af6ced7618fd2f4ddf83b06248f,<nn>Reading</nn> <nns>Rules</nns> <in>with</in> <det>the</det> <nnp>King</nnp> <nnp>Series</nnp>
0d1dc72c43afb7330abfd68764045a08,<nn>Help</nn> <nnp>Us</nnp> <vb>Listen</vb> <cc>and</cc> <vb>Learn</vb> <in>in</in> <nnp>Math</nnp>
0d15f16b743ecd3e6b10900a5a5be868,<nnp>IPADS</nnp> <vb>Enhance</vb> <prps>Our</prps> <nnp>Learning</nnp> <pp>!</pp>
0d11f8b8700d36322668b63ba3cd84b1,<nnp>Amazing</nnp> <nnp>Artists</nnp> <in>in</in> <nn>Need</nn> <in>of</in> <nnp>Art</nnp> <nns>Supplies</nns>
0d10c0367bdd9ca67c5b15f373492041,<jj>Innovative</jj> <nn>Art</nn> <in>with</in> <nnp>Relief</nnp> <nns>Presses</nns>
0d08b68c4440b41308e5344f62923aa9,<nn>Help</nn> <nnp>Us</nnp> <vbp>Learn</vbp> <to>to</to> <vb>Tell</vb> <nnp>Time</nnp> <pp>!</pp> <pp>!</pp>
0d01f04b371c62442dc044267dbc0c47,<jj>Healthy</jj> <cc>and</cc> <jj>Active</jj> <pp>!</pp>
0d00b01e5d3941cb97ceb2ee051f9c8c,<ppl>``</ppl> <nn>iThink</nn>
0ce6421af3aeb30ce47434fc28c490d2,<nnp>Future</nnp> <nnps>Picassos</nnps>
0cc493e14d70ccc95e4a2802063f76e7,<jj>Sweet</jj> <nnp>Potatoes.Yuck</nnp> <pp>!</pp>
0cc493e14d70ccc95e4a2802063f76e7,<jj>Sweet</jj> <nnp>Potatoes.YUM</nnp> <pp>!</pp>
0cb78fe2d6d202ac7c885a2aa65d3067,<jj>Preschool</jj> <nn>Art</nn>
0cb2a615ba2f356cf6956a667c4097e5,<nn>Reading</nn> <vbn>Made</vbn> <nn>Fun</nn> <pp>!</pp>
0caa964c6c3fb761a0aa7a61ab91e1af,<vb>Get</vb> <vbn>Centered</vbn> <pp>!</pp>
0c982366abaf26917d43a96c11a68fe7,<jj>Hands-On</jj> <nnp>Math</nnp> <in>on</in> <det>the</det> <nn>Climb</nn> <to>to</to> <nnp>College</nnp> <pp>!</pp>
0c922f1e996effad67c21d1bf9fa91b7,<wp>Who</wp> <vbz>Has</vbz> <det>the</det> <nn>Answer</nn> <pp>?</pp>
0c8b211e01ce340d13ace01ffe5e07d1,<vb>Speak</vb> <nnp>Into</nnp> <det>The</det> <nnp>Mic</nnp> <vb>Please</vb>
0c84dac379ebc45157fc8daedb38dec5,<vb>Please</vb> <nn>Help</nn> <nnp>Us</nnp> <nnp>Round</nnp> <in>Up</in> <nnp>Money</nnp> <in>For</in> <nn>Literature</nn> <nns>Circles</nns> <pp>!</pp>
0c7667c6c3c14358b38ab01a210e52e4,<prp>I</prp> <vbp>'m</vbp> <vbg>Preparing</vbg> <in>For</in> <det>The</det> <jj>Upcoming</jj> <nn>Year</nn> <pp>!</pp>
0c72e45dcd14daf7286de9b024afc57a,<nn>Novel</nn> <nnp>Learning</nnp>
0c678b3fbc0f0cdefb9117571c712ecd,<nnp>Robotics</nnp> <nnp>Team</nnp> <nn>Rallying</nn> <in>for</in> <nnp>Replicator</nnp>
0c5b5948439fad2932e739fb595b041a,<jj>Hands-On</jj> <nn>Geography</nn>
0c568d75931f95aa7f27e72038db3641,<nn>Reading</nn> <in>in</in> <nnp>Science</nnp> <vbz>is</vbz> <jj>Infectious</jj>
0c4b78a12238e22d8c40f800279c4bba,<nn>Backyard</nn> <nns>Buddies</nns>
0c4821e35df0623b477d718dfd20c4af,<nn>Help</nn> <nnp>Us</nnp> <nnp>Hatch</nnp> <nnp>Our</nnp> <jjs>Newest</jjs> <nn>Batch</nn>
0c35a13cbd4dd968dbe8ffa2393051ff,<nnp>Wild</nnp> <in>about</in> <nn>Non-Fiction</nn>
0c32a650afe512b395c5ba5fb96ae35b,<nnp>Inquiry</nnp> <in>Through</in> <nns>iPads</nns>
0c2b3f9748ec301cba1a2a38dfec834a,<prp>We</prp> <vb>Read</vb> <to>to</to> <vb>Compete</vb> <pp>!</pp>
0c2691d4d9928d193399807755927c4d,<nnp>Clarinets</nnp> <nnp>Make</nnp> <nnp>A</nnp> <nnp>Better</nnp> <nnp>Band</nnp>
0c1c3f2b9193e67fe87858ecec3c4ad0,<nnp>Keyboarding</nnp> <vbz>Is</vbz> <jj>Cool</jj>
0c0a42d19c2228148af99841bb2c92e8,<nnp>Young</nnp> <nnp>Artists</nnp> <in>in</in> <nn>Need</nn> <in>of</in> <nns>Materials</nns> <pp>!</pp>
0c024fe9a2f55816010d7361116a1d3d,<nnp>Resources</nnp> <in>for</in> <jjr>Kinder</jjr> <nn>Class</nn> <pp>!</pp>
0c022d8ea6445f94ffa764caec4a6aee,<vb>Bring</vb> <in>on</in> <det>the</det> <nnp>Color</nnp> <pp>!</pp>
0bf81180821d3b49ad172e110a5923a7,<nnp>Basic</nnp> <nns>Supplies</nns>
0bf1a759fcb317814ff4c9712ab4b880,<prp>We</prp> <vbp>Want</vbp> <vb>Explore</vb> <det>the</det> <nnp>World</nnp> <in>with</in> <nnp>Reach</nnp> <det>the</det> <nnp>World</nnp>
0be46124cb8f55438b7b7a2ab12c09df,<nnp>Chromebook</nnp> <nnp>Computing</nnp> <pps>-</pps> <vbn>Headed</vbn> <in>for</in> <det>the</det> <nn>Cloud</nn>
0bbd23bbb2079b82b26cb4b85816b42b,<jj>Stop-Motion</jj> <nnp>Claymation</nnp>
0b9655af085aa78e14282d5863585ade,<jj>Post-It</jj> <nn>Chart</nn> <nn>Paper</nn> <in>For</in> <nn>Pre-Calculus</nn> <nns>Projects</nns>
0b95fd41eea9f74bbe4e9da428fa90d2,<nnp>Big</nnp> <nn>Universe</nn> <in>For</in> <prps>My</prps> <nnp>Emergent</nnp> <nns>Readers</nns>
0b887be597a89965591825e60c3d2c43,<jj>Hand-in-Hand</jj> <prp>We</prp> <vbp>Learn</vbp> <nnp>New</nnp> <nns>Words</nns>
0b82bbc64e45aa57515f0e296d80485a,<prp>We</prp> <vbp>Need</vbp> <nns>Books</nns> <in>for</in> <prps>Our</prps> <nnp>Library</nnp>
0b5ae589af59a110bc2fd33cfc99fa47,<nnp>Math</nnp>
0b59a9878cb95ed4d6733c8a0980c70a,<nn>Pajama</nn> <nn>Jam</nn> <nnp>Party</nnp>
0b33e8ab7687a5b2b94524a56fa2c54d,<nnp>Basic</nnp> <nn>Training</nn>
0b2b34e09b5c88ad7400c19b7a98297c,<ppl>``</ppl> <det>The</det> <nnp>Wright</nnp> <cd>3</cd> <ppr>''</ppr> <ppr>''</ppr> <vbz>Comes</vbz> <jj>Alive</jj> <pp>!</pp>
0b2b34e09b5c88ad7400c19b7a98297c,<nnp>Art</nnp>
0b25ec37fd7afd9641e0ef8e2e70364e,<nnp>Baking</nnp> <cc>And</cc> <nn>Cake</nn> <nnp>Decorating</nnp> <in>For</in> <nnp>Funding</nnp>
0b20b43d52d5628a5279013bb4af216f,<nn>Kindergarten</nn> <nns>Needs</nns> <nnp>Technology</nnp> <nnp>Part</nnp> <cd>2</cd>
0b136ad0fd3e649025efc2b7fb900bc8,<cd>25</cd> <nnp>Cougars</nnp> <in>in</in> <det>an</det> <jj>Empty</jj> <nn>Room</nn> <pp>!</pp>
0b057073ca464d5c72334ad2994c0057,<nnp>Dynamic</nnp> <nnp>Decomposing</nnp> <nn>Denominator</nn> <nnp>Devices</nnp>
0b03bd25401ba4ce8d8e445788df96cc,<vbg>Projecting</vbg> <nnp>Success</nnp> <pps>:</pps> <vbg>Integrating</vbg> <nnp>Technology</nnp> <in>in</in> <nnp>Second</nnp> <nnp>Grade</nnp>
0af5c77a0a4c9ca9da7ea63432fa9f61,<nnp>Nooks</nnp> <in>vs.</in> <nnp>Books</nnp>
0ae7ef66c6d4d197a7001ffb0923d574,<prps>Our</prps> <nn>E-Book</nn>
0ae73655397912d084dab8a7da8ef602,<nnp>Clipboards</nnp> <vb>Please</vb> <pp>!</pp>
0ae3061a86787b839d1b8341bfda246c,<det>A</det> <nn>Hunger</nn> <in>for</in> <nn>Reading</nn> <pp>!</pp>
0ae018432fdde33dde58a9d9c4a69321,<nnp>Ms.</nnp> <nnp>H.</nnp> <nn>Pre-K</nn> <nnp>Paddles</nnp>
0ade2c7bdf653c0a84803f4e2a0bac04,<det>The</det> <nnp>Prometheus</nnp> <nnp>Project</nnp> <pps>-</pps> <nn>Literature</nn> <in>in</in> <det>the</det> <nn>Science</nn> <nnp>Classroom</nnp>
0ad5bce248d6f722510746563f8c8fd7,<vbg>Reaching</vbg> <det>All</det> <nnp>Learners</nnp>
0abfb639b52729df323fe7540711a577,<nnp>Class</nnp> <nnp>Library</nnp> <nns>Needs</nns> <nnp>Love</nnp>
0aa98f068209e20319cb533172dcd76f,<nnp>Organization</nnp>
0aa790c5846a83f63db1ed1057d65c38,<prp>Me</prp> <rb>First</rb> <nn>Buzzer</nn> <nnp>System</nnp> <in>for</in> <nnp>High</nnp> <nnp>School</nnp> <nnp>Social</nnp> <nnp>Studies</nnp>
0aa3046f645499aaf605e91dd51cd7a9,<ppl>``</ppl> <vbg>Making</vbg> <nn>Realism</nn> <nnp>REAL</nnp> <pp>!</pp>
0aa3046f645499aaf605e91dd51cd7a9,<nn>Help</nn> <nnp>Us</nnp> <nnp>Read</nnp> <ppl>``</ppl> <ppl>``</ppl> <in>Of</in> <nns>Mice</nns> <cc>and</cc> <nnp>Men</nnp> <ppr>''</ppr> <ppr>''</ppr> <pp>!</pp> <ppr>''</ppr>
0a9de0487811588a1259abf05cb426ac,<nnp>Individualized</nnp> <jj>Instructional</jj> <nns>Materials</nns> <in>For</in> <nns>Students</nns> <in>With</in> <nnp>ASD</nnp>
0a9cbdd799e64854d1e75b80e07f2c0d,<ppl>``</ppl> <prp>We</prp> <vbp>'ve</vbp> <nnp>Got</nnp> <det>The</det> <nn>Stuff</nn>
0a97c3c2e6481a9dd2eb3b33874674b4,<nnp>Library</nnp> <in>for</in> <nnp>Book</nnp> <nns>Lovers</nns>
0a7db5ebe7a38cfa74d53b1403026158,<nnp>Super</nnp> <nnp>Smarties</nnp>
0a79bea8c67878be5965f1b5eb0a8f49,<nnp>Classroom</nnp>
0a6e11dafa4d4dd33193aa5e0d80a7ba,<nnp>Chapter</nnp> <nnp>Book</nnp> <nnp>Challenge</nnp> <pp>?</pp>
0a6e11dafa4d4dd33193aa5e0d80a7ba,<vb>Bring</vb> <prp>It</prp> <in>On</in> <pp>!</pp>
0a6d43a45ba8bd202833c3532abacb95,<nnp>Autism</nnp> <vbz>is</vbz> <det>a</det> <nn>Gift</nn> <pp>!</pp> <pp>!</pp>
0a6a3df787bd088f419569fe282da920,<cd>21st</cd> <nn>Century</nn> <nns>Students</nns> <vbp>Need</vbp> <det>a</det> <cd>21st</cd> <nn>Century</nn> <nn>Laptop</nn> <pp>!</pp>
0a59b0d0d96f71ea9ac9fdaa24609cb5,<ppl>``</ppl> <vb>Please</vb> <nnp>Supply</nnp> <nnp>Our</nnp> <nn>Habit</nn> <pp>!</pp>
0a59b0d0d96f71ea9ac9fdaa24609cb5,<lrb>(</lrb> <nnp>Learning</nnp>
0a405c6cea9472cd3af1806b67c2a828,<ppl>``</ppl> <prp>I</prp> <nn>cannot</nn> <jj>live</jj> <in>without</in> <nns>books</nns> <pp>.</pp> <ppr>''</ppr> <ppr>''</ppr> <pps>-</pps> <nnp>Thomas</nnp> <nnp>Jefferson</nnp> <ppr>''</ppr>
0a2c4b12ab727479ad170886d58a8de0,<nnp>Activ</nnp> <nns>Students</nns> <vbp>are</vbp> <vbn>Engaged</vbn> <nns>Students</nns> <pp>!</pp>
0a2c4b12ab727479ad170886d58a8de0,<nn>e</nn>
0a26aeef3c390ee3b302d7b3b3808158,<vbg>Helping</vbg> <nns>Kids</nns> <vb>Raise</vb> <nn>Awareness</nn> <in>Through</in> <nnp>Art</nnp>
0a226661ab15a19d4a9a213ed99d9c60,<nnp>Math</nnp> <nns>Scientists</nns> <pp>!</pp>
0a1e3f3defe8c4f5324c138f7f6b3747,<nn>Smile</nn> <pp>!</pp>
0a1e3f3defe8c4f5324c138f7f6b3747,<in>For</in> <nns>Students</nns> <in>With</in> <jj>Special</jj> <nns>Needs</nns> <in>in</in> <nnp>California</nnp>
0a06a1e9ab671a1d0b09e34b953530f3,<vbg>Making</vbg> <nn>Meaning</nn> <in>With</in> <nnp>Math</nnp>
0a041ec1933c6ad167ec80019b46fc40,<nnp>Memories</nnp> <in>By</in> <det>the</det> <nn>Minute</nn>
09eeaa409fc8b119a718a597a96c145f,<nnp>Building</nnp> <det>a</det> <cd>21st</cd> <nn>Century</nn> <nnp>Classroom</nnp> <in>for</in> <cd>21st</cd> <nn>Century</nn> <nnp>Learners</nnp> <pp>!</pp>
09ee1be78d0bc35f3f413dfacd252863,<nnp>KEVA</nnp> <nns>Blocks</nns>
09dcd4a4f0cb5b8b53be26926cd6b6d5,<nn>Help</nn> <vb>Keep</vb> <jj>Feisty</jj> <jj>Second</jj> <nns>Graders</nns> <vbd>Focused</vbd> <in>on</in> <nnp>Learning</nnp> <pp>!</pp>
09db6567b8d00e0620dbdee64ebcf359,<det>The</det> <nn>Bully</nn> <nnp>Free</nnp> <nnp>Dance</nnp>
09ccb97e52ad84764d2dd80114748171,<wp>What</wp> <pp>?</pp>
09ccb97e52ad84764d2dd80114748171,<vbd>Did</vbd> <prp>You</prp> <vb>Say</vb> <prp>We</prp> <md>Ca</md> <rb>n't</rb> <vb>Print</vb> <in>Out</in> <prps>Our</prps> <nn>Project</nn> <pp>?</pp> <pp>?</pp> <pp>?</pp>
09c19067de0f799586a52ab6f9311f05,<vbg>Sharpening</vbg> <nns>Things</nns> <in>Up</in> <in>for</in> <det>the</det> <jj>Future</jj> <pp>!</pp>
09b127fa481e39571465008425fd5d6b,<nnp>Second</nnp> <nns>Graders</nns> <nnp>Love</nnp> <nnp>Science</nnp> <pp>!</pp>
098eef3e8c9177bfe0925669a3aeb331,<det>The</det> <nnp>Power</nnp> <in>Of</in> <nns>Words</nns>
0983dfd646945b458d84e35c478b175c,<nn>Silence</nn> <vbz>is</vbz> <nnp>Golden</nnp>
0977b83d3a80aad9bf900ded20fcf965,<nn>Help</nn> <nnp>Our</nnp> <nn>Literacy</nn> <nnp>Center</nnp>
097556fd37ba7922f226ecba22db263d,<prp>We</prp> <det>Both</det> <nnp>Read.Bring</nnp> <nnp>Us</nnp> <rb>Together</rb> <in>With</in> <nnp>Books</nnp> <pp>!</pp>
096de58e76ca084e720c0b8bf0a762fa,<ppl>``</ppl> <prp>I</prp> <vbp>Scream</vbp>
096dcf192ed9ae7b746aef151a22f294,<ppl>``</ppl> <nns>Hands</nns> <in>On</in>
0947ae99f0af2b954bfd5e6ef0aaef5a,<nnp>Rainbow</nnp> <nn>Reading</nn> <in>for</in> <det>the</det> <jj>Creative</jj> <nn>Soul</nn>
09424dd2f419d3201bc02db528ae9b94,<vbg>Creating</vbg> <det>a</det> <nn>Nonfiction</nn> <nn>Book</nn> <nn>Buzz</nn> <in>in</in> <det>the</det> <nnp>Library</nnp> <pp>!</pp>
09385e677dcb8b32a8106cc3844a26ce,<jj>Stimulating</jj> <nn>Science</nn> <in>for</in> <jj>Reluctant</jj> <nns>Readers</nns>
09304c4912fdfe683ee4bd574f78d268,<nn>Practice</nn> <nnp>Pads</nnp> <in>for</in> <prps>Our</prps> <nnp>Drummers</nnp>
092afd1c6ff0bb2c6cf884f7d54250de,<jj>Clever</jj> <nns>Kids</nns> <nnp>Comprehend</nnp> <rb>Confidently</rb> <in>Around</in> <nn>Kidney</nn> <nnp>Table</nnp> <pp>!</pp> <pp>!</pp> <pp>!</pp>
0912f93c039b3cf09b4e18168b59915d,<vbg>Seeing</vbg> <in>Through</in> <nnp>Technology</nnp> <pp>!</pp>
08ff9ce32b3409719f04919825c7595c,<nnp>Rainbow</nnp> <nnp>Wars</nnp>
08f802b43336b5a5a9a6698331e89bd7,<nnp>Library</nnp> <nn>Literacy</nn>
08bf92968e19f78c9440d86395ff7c17,<nnp>Working</nnp> <rb>Independently</rb> <in>in</in> <nns>Workstations</nns> <pp>!</pp>
08b86a3bc7d39e4d21d08374582576c8,<prp>We</prp> <md>Would</md> <nnp>Love</nnp> <nnp>An</nnp> <nnp>Easel</nnp> <in>For</in> <prps>Our</prps> <vbn>Guided</vbn> <nn>Reading</nn> <nn>Corner</nn> <pp>!</pp>
08a0bf7d5b350cd8fe43b1007fd92aae,<ppl>``</ppl> <nnp>Books</nnp> <vbd>Needed</vbd> <pps>-</pps> <nn>Help</nn> <vb>Increase</vb> <nnp>Fluency</nnp>
089e333e682be2647be2d63a3e393d86,<nn>Fuel</nn> <det>the</det> <jj>Second</jj> <cc>and</cc> <nnp>Third</nnp> <nnp>Grade</nnp> <vb>Mind</vb> <in>Through</in> <nnp>Technology</nnp>
088e152cacfdbd2285388c5f68e14fcb,<jj>Engaging</jj> <nn>Literacy</nn> <nnp>Centers</nnp>
