projectid,<nn>essay</nn>
0ef77b41b16fd26a6fa45f22a5daff7e,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <cd>2</cd> <nn>camera</nn> <nns>lenses</nns> <cc>and</cc> <det>a</det> <nn>flash</nn> <to>to</to> <vb>learn</vb> <jj>digital</jj> <nn>photography</nn> <nns>skills</nns> <pp>.</pp>
0ef604196d2643fddee69bb34564a5c3,<in>in</in> <det>an</det> <rb>economically</rb> <jj>depressed</jj> <nn>area</nn> <pp>.</pp>
0ef604196d2643fddee69bb34564a5c3,<nnp>My</nnp> <nns>students</nns> <vbp>worry</vbp> <pp>.</pp> <ppr>''</ppr>
0eeeebd09834e1d615ebfa399be32335,<rb>specifically</rb> <jj>new</jj> <nn>non-fiction</nn> <nn>text</nn> <pp>.</pp>
0eeeebd09834e1d615ebfa399be32335,<nnp>My</nnp> <jj>fourth</jj> <pp>.</pp> <ppr>''</ppr>
0ee173a310cc7f2a46afa99028fe5c65,<cc>and</cc> <vb>build</vb> <prps>their</prps> <jj>own</jj> <nn>confidence</nn> <pp>.</pp> <ppr>''</ppr>
0ee08a032a3ff03317ef03490c38c881,<cc>and</cc> <jj>interesting</jj> <pp>.</pp>
0ee08a032a3ff03317ef03490c38c881,<det>The</det> <nns>students</nns> <vbp>love</vbp> <prp>them</prp>
0edc77127e82bd1c0240e368fd7d4d7d,<cc>but</cc> <in>if</in> <prp>you</prp> <vbp>teach</vbp> <det>a</det> <nn>man</nn> <wrb>how</wrb> <to>to</to> <nn>fish</nn>
0ed93bef98d425d3651c481b7447f81e,<nnp>Facebook</nnp> <nn>post</nn>
0ed37cb62491fc0043f6235e83f1c5e3,<wdt>which</wdt> <vbz>is</vbz> <det>a</det> <nn>word</nn> <prp>I</prp> <vbp>'m</vbp> <rb>not</rb> <jj>crazy</jj> <in>about</in> <vbg>using</vbg> <pp>.</pp> <ppr>''</ppr> <ppr>''</ppr> <nnp>Marlee</nnp> <nnp>Matlinn</nnp> <vbd>said</vbd>
0ec44bb8321ce9c9761c9fb659a0c8fe,<det>these</det> <nns>students</nns> <md>will</md> <vb>be</vb> <jj>able</jj> <to>to</to> <vb>connect</vb> <rb>technologically</rb> <in>with</in> <jj>other</jj> <nns>students</nns> <in>with</in> <prps>their</prps> <nns>studies</nns> <in>on</in> <nn>health</nn> <pp>.</pp> <ppr>''</ppr>
0ec1a6b105c9a4bf25b41869c7ae9dd1,<vbg>including</vbg> <ppl>``</ppl> <ppl>``</ppl> <det>The</det> <nnp>Zapruder</nnp> <nnp>Film</nnp> <pps>:</pps> <nnp>Reframing</nnp> <nnp>JFK</nnp> <pos>'s</pos> <nn>Assassination</nn> <ppr>''</ppr> <ppr>''</ppr> <cc>and</cc> <ppl>``</ppl> <ppl>``</ppl> <nnp>Crossfire</nnp> <pps>:</pps> <det>The</det> <nn>Plot</nn> <in>That</in> <vbn>Killed</vbn> <nnp>Kennedy</nnp> <ppr>''</ppr> <ppr>''</ppr> <pp>.</pp> <ppr>''</ppr>
0eb2abddc45bac766ef3f841811c7781,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <nns>materials</nns> <to>to</to> <vb>help</vb> <prp>them</prp> <nn>practice</nn> <jj>basic</jj> <nn>math</nn> <cc>and</cc> <nn>reading</nn> <nns>facts</nns> <rb>independently</rb> <pp>.</pp>
0eb2abddc45bac766ef3f841811c7781,<nnp>Hot</nnp> <nns>dots</nns> <vbp>are</vbp> <det>a</det> <nn>fun</nn> <cc>and</cc> <jj>engaging</jj> <nn>way</nn> <in>for</in> <nns>kids</nns> <to>to</to> <vb>practice</vb> <nns>skills</nns> <cc>and</cc> <nn>check</nn> <prps>their</prps> <jj>own</jj> <nn>work</nn> <rb>independently</rb> <pp>.</pp>
0eb2abddc45bac766ef3f841811c7781,<nnp>\n</nnp> <nnp>\nThis</nnp> <nn>year</nn>
0ea9491f050d8857cba5441233589eab,<prp>they</prp> <vbp>are</vbp> <rb>currently</rb> <vbg>working</vbg> <in>on</in> <prps>their</prps> <nn>fluency</nn> <pp>.</pp>
0ea9491f050d8857cba5441233589eab,<cc>But</cc> <nn>.</nn> <ppr>''</ppr>
0ea33c3ca91e2d965e88d93c2b326bd3,<vbg>Writing</vbg>
0ea21984fe3046c3fa9e570ecb8d8594,<ppl>``</ppl> <prp>We</prp> <vbp>are</vbp> <det>a</det> <nn>district</nn> <jj>wide</jj> <nn>school</nn> <in>that</in> <vbz>pushes</vbz> <in>for</in> <nn>excellence</nn> <in>through</in> <det>the</det> <nn>use</nn> <in>of</in> <nn>sound</nn> <nn>teaching</nn> <nns>practices</nns> <cc>and</cc> <det>the</det> <nn>use</nn> <in>of</in> <nn>technology</nn> <pp>.</pp>
0ea21984fe3046c3fa9e570ecb8d8594,<prp>We</prp> <vbp>are</vbp> <vbn>located</vbn> <in>in</in> <cd>one</cd> <in>of</in> <det>the</det> <jjs>most</jjs> <jj>diverse</jj> <nns>districts</nns> <in>in</in> <nnp>California</nnp> <pp>.</pp>
0ea21984fe3046c3fa9e570ecb8d8594,<det>Every</det> <nn>student</nn> <in>in</in> <prps>our</prps> <nn>district</nn> <vbz>is</vbz> <jj>eligible</jj> <in>by</in> <nn>lottery</nn> <pp>.</pp>
0ea21984fe3046c3fa9e570ecb8d8594,<prp>We</prp> <vbp>make</vbp> <det>a</det> <nn>difference</nn> <pp>!</pp>
0ea21984fe3046c3fa9e570ecb8d8594,<nnp>\n</nnp> <nnp>\nOur</nnp> <nns>students</nns> <vbp>use</vbp> <det>the</det> <nn>computer</nn> <to>to</to> <vb>write</vb> <cc>and</cc> <vb>publish</vb> <nns>stories</nns>
0e99bb9b1671e1d3140dd6d3aa2931f5,<prp>we</prp> <md>could</md> <vb>enlarge</vb> <cc>and</cc> <nn>highlight</nn> <nns>assignments</nns> <pp>.</pp> <ppr>''</ppr>
0e87458e2812a40228eef8d62a66d225,<nn>math</nn> <nns>rings</nns>
0e6952785648ea2aeb8e3827d939d966,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <nn>glue</nn> <vbz>sticks</vbz>
0e622cc487ca1362a7c987b2b35a3668,<jj>such</jj> <in>as</in> <det>a</det> <jj>magnetic</jj> <nn>board</nn>
0e56f2b4aa62795d7708384ffff98fce,<ppl>``</ppl> <nnp>NMCHS</nnp> <nns>students</nns> <vbp>are</vbp> <nn>hearing</nn> <det>the</det> <nn>future.in</nn> <in>between</in> <det>the</det> <jj>static</jj> <cc>and</cc> <vbp>crackle</vbp> <cc>and</cc> <nn>silence</nn> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<nnp>\n</nnp> <nnp>\nRemedial</nnp> <nn>reading</nn> <nns>students</nns> <vbg>attending</vbg> <prps>our</prps> <jj>small</jj> <jj>rural</jj> <nn>public</nn> <jj>high</jj> <nn>school</nn> <vbp>are</vbp> <jj>eager</jj> <to>to</to> <vb>learn</vb> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<prps>Our</prps> <nn>student</nn> <nn>population</nn> <vbz>is</vbz> <cd>70</cd> <nn>%</nn> <jj>second</jj> <nn>language</nn> <nns>learners</nns> <cc>and</cc> <cd>50</cd> <nn>%</nn> <rb>socioeconomically</rb> <jj>disadvantaged</jj> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<jj>Many</jj> <in>of</in> <prps>our</prps> <nns>students</nns> <vbp>are</vbp> <vbg>reading</vbg> <in>below</in> <prps>their</prps> <nn>grade</nn> <nn>level</nn> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<prps>Our</prps> <nn>school</nn> <vbz>has</vbz> <vbn>made</vbn> <det>a</det> <nn>commitment</nn> <to>to</to> <vb>correct</vb> <det>this</det> <nn>problem</nn> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<prp>We</prp> <vbp>have</vbp> <vbn>implemented</vbn> <nn>reading</nn> <nns>programs</nns> <cc>and</cc> <nnp>English</nnp> <nn>language</nn> <nn>enhancement</nn> <nns>classes</nns> <in>throughout</in> <prps>our</prps> <nns>schools</nns> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<prps>Our</prps> <nns>students</nns> <vbp>continue</vbp> <to>to</to> <vb>work</vb> <jj>hard</jj> <cc>and</cc> <vbp>strive</vbp> <to>to</to> <vb>prove</vb> <prps>their</prps> <nn>desire</nn> <cc>and</cc> <nn>willingness</nn> <to>to</to> <vb>learn</vb> <cc>and</cc> <vb>grow</vb> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<nnp>\n</nnp> <nnp>\nNMCHS</nnp> <vbz>has</vbz> <vbn>committed</vbn> <to>to</to> <vb>help</vb> <prps>its</prps> <nns>students</nns> <rb>most</rb> <in>in</in> <nn>need</nn> <in>of</in> <nn>reading</nn> <nn>assistance</nn> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<nnp>Read</nnp> <cd>180</cd> <vbz>is</vbz> <det>a</det> <jj>specialized</jj> <nn>reading</nn> <nn>program</nn> <in>in</in> <wdt>which</wdt> <nns>students</nns> <vb>rotate</vb> <in>through</in> <cd>three</cd> <jj>different</jj> <nn>classroom</nn> <nns>sections</nns> <pp>.</pp>
0e56f2b4aa62795d7708384ffff98fce,<nns>Students</nns> <vbp>use</vbp> <nns>computers</nns>
0e55800df6b91f47951099c5b782c5d3,<cc>and</cc> <nns>beliefs</nns> <pp>!</pp>
0e55800df6b91f47951099c5b782c5d3,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <det>the</det> <nn>opportunity</nn> <to>to</to> <vb>learn</vb> <in>from</in> <jj>past</jj> <nns>cultures</nns> <cc>and</cc> <vb>embrace</vb> <jj>present</jj> <nns>cultures</nns> <cc>and</cc> <nns>diversities</nns> <in>among</in> <det>all</det> <nns>people</nns> <pp>.</pp>
0e55800df6b91f47951099c5b782c5d3,<nnp>My</nnp> <jj>third</jj> <nn>grade</nn> <pp>.</pp> <ppr>''</ppr>
0e52b83b203e4154368e70bc81002c3f,<det>the</det> <nn>building</nn> <nn>block</nn> <in>for</in> <det>all</det> <pp>.</pp> <ppr>''</ppr>
0e4cb73ee7e418d8c8717346aeb748ce,<ppl>``</ppl> <vbg>Extending</vbg> <prps>our</prps> <nn>technology-based</nn> <nn>learning</nn> <in>in</in> <det>the</det> <nn>classroom</nn> <md>can</md> <vb>be</vb> <det>a</det> <nn>challenge</nn> <pp>.</pp>
0e4cb73ee7e418d8c8717346aeb748ce,<prp>We</prp> <vbp>are</vbp> <vbg>hoping</vbg> <to>to</to> <vb>expand</vb> <prps>our</prps> <vbn>guided</vbn> <nn>reading</nn> <nns>horizons</nns> <in>with</in> <det>the</det> <nn>addition</nn> <in>of</in> <cd>two</cd> <nns>iPads</nns> <in>during</in> <prps>our</prps> <nn>literacy</nn> <nn>block</nn> <pp>.</pp>
0e4cb73ee7e418d8c8717346aeb748ce,<nnp>\n</nnp> <nnp>\nI</nnp> <vbp>teach</vbp> <jj>first</jj> <nn>grade</nn> <in>in</in> <nnp>Kentucky</nnp> <pp>.</pp>
0e4cb73ee7e418d8c8717346aeb748ce,<nnp>My</nnp> <nns>students</nns> <vbp>are</vbp> <jj>bright</jj> <cc>and</cc> <jj>eager</jj> <to>to</to> <vb>learn</vb> <pp>.</pp>
0e4cb73ee7e418d8c8717346aeb748ce,<prp>They</prp> <vbp>love</vbp> <to>to</to> <vb>use</vb> <nn>technology</nn>
0e325a293f63f1ab4468c0201e9cadfe,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <det>a</det> <nn>variety</nn> <in>of</in> <nn>art</nn> <nns>supplies</nns>
0e2b34821fdaa58df728aac8c1cf91cb,<in>like</in> <jj>flip</jj> <nns>books</nns>
0e277f5e41beb2b47d049a40eac50c50,<nn>design</nn> <in>that</in> <nn>product</nn>
0e26f3abd1b9f23c6a91414313decf34,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <det>a</det> <nnp>Macbook</nnp> <nnp>Air</nnp> <nn>laptop</nn> <in>so</in> <prp>they</prp> <md>can</md> <vb>research</vb> <cc>and</cc> <nn>showcase</nn> <nn>art</nn> <nns>projects</nns> <in>that</in> <vb>illuminate</vb> <det>the</det> <nn>culture</nn> <in>of</in> <nns>people</nns> <in>from</in> <det>each</det> <nn>continent</nn> <in>in</in> <det>the</det> <nn>world</nn> <pp>.</pp>
0e222be97384b7186eee1fb2bdce7cf4,<vb>involve</vb> <prp>me</prp> <cc>and</cc> <prp>I</prp> <vbp>learn</vbp>
0e12b98b908d8c82942a6264cfa4898e,<cc>and</cc> <nn>exploration</nn> <in>into</in> <det>the</det> <nn>world</nn> <in>of</in> <nn>literacy</nn> <in>that</in> <vbz>awaits</vbz> <prps>my</prps> <nns>students</nns> <pp>.</pp>
0e12b98b908d8c82942a6264cfa4898e,<nnp>Technology</nnp> <vbz>seems</vbz> <to>to</to> <vb>have</vb> <det>a</det> <jj>powerful</jj> <nn>effect</nn> <in>on</in> <vbg>learning</vbg> <cc>and</cc> <nn>motivation</nn> <to>to</to> <vb>learn</vb> <cc>and</cc> <prp>I</prp> <vbp>am</vbp> <vbg>hoping</vbg> <in>that</in> <det>the</det> <nn>use</nn> <pp>.</pp> <ppr>''</ppr>
0e0ddac34e094b56fea38935b3805b54,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <jj>hands-on</jj> <jj>solar</jj> <nn>energy</nn> <nn>unit</nn> <nns>materials</nns>
0e0b1e6bac024b4f333abc55ce6127ef,<jj>amazing</jj>
0de9846d8cf2a62da427512a7a491c45,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>love</vbp> <to>to</to> <vb>try</vb> <cc>and</cc> <vb>read</vb> <nn>text</nn> <in>that</in> <vbz>is</vbz> <rb>too</rb> <jj>difficult</jj> <in>for</in> <prp>them</prp> <pp>.</pp>
0de9846d8cf2a62da427512a7a491c45,<prp>They</prp> <md>will</md> <vb>be</vb> <vbn>thrilled</vbn> <to>to</to> <vb>be</vb> <jj>able</jj> <to>to</to> <vb>read</vb> <jj>interesting</jj> <nn>material</nn> <cc>and</cc> <nn>challenge</nn> <prps>their</prps> <jj>own</jj> <nn>vocabulary</nn> <in>with</in> <nns>books</nns> <in>that</in> <vbp>are</vbp> <ppl>``</ppl> <ppl>``</ppl> <wrb>where</wrb> <prp>they</prp> <vbp>are</vbp> <ppr>''</ppr> <ppr>''</ppr> <in>in</in> <prps>their</prps> <nn>reading</nn> <nn>development</nn> <pp>.</pp>
0de9846d8cf2a62da427512a7a491c45,<nnp>\n</nnp> <nnp>\nIn</nnp> <prps>our</prps> <cd>2nd</cd> <nn>grade</nn> <nn>classroom</nn>
0dc6c306f120ce454a9c11fa4e415e33,<nn>fun</nn> <cc>and</cc> <jj>useful</jj> <to>to</to> <nns>students</nns> <wp>who</wp> <vbp>want</vbp> <to>to</to> <vb>learn</vb> <jj>new</jj> <nns>words</nns> <pp>?</pp>
0dc6c306f120ce454a9c11fa4e415e33,<to>To</to> <vb>meet</vb> <pp>.</pp> <ppr>''</ppr>
0dbb7f17791462587779b7e93f9b6531,<ppl>``</ppl> <vb>Do</vb> <prp>you</prp> <vbp>remember</vbp> <vbg>being</vbg> <jj>able</jj> <to>to</to> <vb>read</vb> <det>a</det> <nn>book</nn> <to>to</to> <det>a</det> <nn>teacher</nn> <cc>or</cc> <det>a</det> <nn>friend</nn> <pp>?</pp>
0dbb7f17791462587779b7e93f9b6531,<nnp>My</nnp> <nns>students</nns> <vbp>are</vbp> <rb>just</rb> <vbg>beginning</vbg> <to>to</to> <vb>read</vb> <cc>and</cc> <nn>need</nn> <nns>books</nns> <in>that</in> <nn>will</nn> <vb>build</vb> <prps>their</prps> <nn>confidence</nn> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<nnp>\n</nnp> <nnp>\nMy</nnp> <nns>students</nns> <vbp>are</vbp> <cd>twenty</cd> <nns>kindergartners</nns> <wp>who</wp> <vbp>are</vbp> <rb>already</rb> <jj>anxious</jj> <to>to</to> <vb>learn</vb> <wrb>how</wrb> <to>to</to> <vb>read</vb> <cc>and</cc> <prp>it</prp> <vbz>'s</vbz> <rb>only</rb> <det>the</det> <jj>second</jj> <nn>week</nn> <in>of</in> <nn>school</nn> <pp>!</pp>
0dbb7f17791462587779b7e93f9b6531,<prp>They</prp> <vbp>have</vbp> <rb>already</rb> <vbn>shown</vbn> <jj>such</jj> <det>a</det> <jj>great</jj> <nn>interest</nn> <in>in</in> <vbg>learning</vbg> <wrb>how</wrb> <to>to</to> <vb>read</vb> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<prp>They</prp> <md>will</md> <vb>be</vb> <rb>so</rb> <jj>excited</jj> <to>to</to> <vb>have</vb> <nns>books</nns> <to>to</to> <vb>put</vb> <in>into</in> <prps>their</prps> <jj>browsing</jj> <nns>boxes</nns> <to>to</to> <vb>read</vb> <in>throughout</in> <det>the</det> <nn>day</nn> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<nnp>\n</nnp> <nnp>\nI</nnp> <vbp>have</vbp> <vbn>requested</vbn> <det>a</det> <nn>set</nn> <in>of</in> <vbn>Guided</vbn> <nn>Reading</nn> <nns>books</nns> <in>for</in> <jj>independent</jj> <nn>reading</nn> <nn>time</nn> <in>in</in> <prps>my</prps> <nn>classroom</nn> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<prp>I</prp> <md>will</md> <vb>be</vb> <jj>able</jj> <to>to</to> <vb>use</vb> <det>these</det> <nns>books</nns> <in>during</in> <vbn>Guided</vbn> <nn>Reading</nn> <to>to</to> <vb>help</vb> <nns>students</nns> <vbp>learn</vbp> <wrb>how</wrb> <to>to</to> <vb>read</vb> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<nnp>\n</nnp> <nnp>\nMy</nnp> <nns>students</nns> <md>will</md> <rb>then</rb> <vb>put</vb> <det>these</det> <vbn>Guided</vbn> <nn>Reading</nn> <nns>books</nns> <in>into</in> <prps>their</prps> <jj>browsing</jj> <nns>boxes</nns> <to>to</to> <vb>continue</vb> <to>to</to> <vb>read</vb> <in>over</in> <det>the</det> <nn>year</nn> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<det>The</det> <nns>students</nns> <md>will</md> <vb>use</vb> <det>these</det> <nns>books</nns> <jj>daily</jj> <to>to</to> <vb>help</vb> <nn>boost</nn> <prps>their</prps> <nn>reading</nn> <nns>skills</nns> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<nnp>\n</nnp> <nnp>\nAll</nnp> <nns>students</nns> <vbp>need</vbp> <nns>books</nns> <in>that</in> <prp>they</prp> <md>can</md> <vb>read</vb> <in>on</in> <prps>their</prps> <nn>level</nn> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<det>These</det> <nns>books</nns> <md>will</md> <vb>provide</vb> <in>that</in> <nn>opportunity</nn> <in>for</in> <det>the</det> <nns>students</nns> <in>in</in> <prps>my</prps> <nn>class</nn> <pp>.</pp>
0dbb7f17791462587779b7e93f9b6531,<in>By</in> <vbg>providing</vbg> <jjr>more</jjr> <nns>books</nns> <in>for</in> <prps>my</prps> <nns>students</nns>
0db3842dd131593de2cf7fbe88dd4785,<ppl>``</ppl> <md>Can</md> <prp>you</prp> <vbp>imagine</vbp> <wrb>how</wrb> <nns>children</nns> <pos>'s</pos> <nns>lives</nns> <md>would</md> <vb>be</vb> <vbn>transformed</vbn> <in>if</in> <prp>they</prp> <vbd>were</vbd> <vbn>given</vbn> <det>the</det> <nn>time</nn> <to>to</to> <vb>feel</vb> <nn>peace</nn> <cc>and</cc> <vb>breathe</vb> <rb>deeply</rb> <in>in</in> <det>the</det> <nn>middle</nn> <in>of</in> <det>a</det> <jj>busy</jj>
0da5fdb9cbe4977aaaad5725ff805ece,<ppl>``</ppl> <jj>Many</jj> <in>of</in> <prps>my</prps> <nns>students</nns> <nn>lack</nn> <det>the</det> <nn>fine</nn> <nn>motor</nn> <nns>skills</nns> <in>that</in> <prp>they</prp> <vbp>need</vbp> <in>in</in> <nn>order</nn> <to>to</to> <vb>be</vb> <jj>successful</jj> <in>in</in> <nn>school</nn> <pp>.</pp>
0da5fdb9cbe4977aaaad5725ff805ece,<vbg>Having</vbg> <det>a</det> <nn>sand</nn> <cc>and</cc> <nn>water</nn> <nn>table</nn> <in>in</in> <det>the</det> <nn>classroom</nn> <md>would</md> <vb>help</vb> <nns>students</nns> <vbp>develop</vbp> <det>the</det> <nns>skills</nns> <in>that</in> <prp>they</prp> <vbp>need</vbp> <to>to</to> <rb>properly</rb> <vb>work</vb> <nns>pencils</nns> <cc>and</cc> <nns>scissors</nns> <pp>.</pp>
0da5fdb9cbe4977aaaad5725ff805ece,<nnp>\n</nnp> <nnp>\nI</nnp> <vbp>have</vbp> <cd>23</cd> <nns>students</nns> <in>in</in> <det>a</det> <nn>kindergarten</nn> <nn>class</nn> <in>at</in> <det>a</det> <jj>low-income</jj> <vbg>serving</vbg> <nn>school</nn> <pp>.</pp>
0da5fdb9cbe4977aaaad5725ff805ece,<jj>Many</jj> <nns>students</nns> <vbp>have</vbp> <rb>never</rb> <vbn>used</vbn> <nns>crayons</nns>
0da478e9e6f63480a8bdc642dabb3a42,<ppl>``</ppl> <jjr>More</jjr> <in>than</in> <cd>8</cd> <in>out</in> <in>of</in> <cd>10</cd> <nns>students</nns> <in>at</in> <prps>our</prps> <nn>school</nn> <jj>live</jj> <in>in</in> <nn>poverty</nn> <pp>.</pp>
0da478e9e6f63480a8bdc642dabb3a42,<prps>Their</prps> <nn>school</nn> <vbz>is</vbz> <vbn>hemmed</vbn> <in>in</in> <in>by</in> <nn>city</nn> <in>on</in> <det>all</det> <nns>sides</nns> <cc>and</cc> <nns>offers</nns> <rb>mostly</rb> <jj>athletic</jj> <nn>extra-curricular</nn> <nns>activities</nns> <pp>.</pp>
0da478e9e6f63480a8bdc642dabb3a42,<ex>There</ex> <vbp>are</vbp> <jj>few</jj> <nns>places</nns> <in>at</in> <nn>school</nn> <cc>and</cc> <in>in</in> <det>the</det> <nn>community</nn> <in>for</in> <nns>students</nns> <to>to</to> <nn>congregate</nn> <to>to</to> <vb>pursue</vb> <jj>non-academic</jj> <nn>intellectual</nn> <nns>activities</nns> <pp>.</pp>
0da478e9e6f63480a8bdc642dabb3a42,<nnp>\n</nnp> <nnp>\nThe</nnp> <nn>school</nn> <vbz>is</vbz> <vbn>located</vbn> <in>in</in> <jj>dense</jj> <jj>urban</jj> <nn>area</nn> <cc>and</cc> <vbz>draws</vbz> <nns>students</nns> <in>from</in> <jj>many</jj> <nns>parts</nns> <in>of</in> <det>the</det> <nn>city</nn> <pp>.</pp>
0da478e9e6f63480a8bdc642dabb3a42,<det>The</det> <nn>student</nn> <nn>body</nn> <vbz>is</vbz> <rb>nearly</rb> <cd>95</cd> <nn>percent</nn> <nn>minority</nn>
0d9dc02dd442255f14abc5e971a596f4,<ppl>``</ppl> <ppl>``</ppl> <md>Can</md> <prp>I</prp> <vbp>get</vbp> <det>another</det> <nn>marker</nn>
0d98e76ec20cae3a47eeab929756147e,<to>to</to> <vb>read</vb> <in>on</in> <cc>and</cc> <to>to</to> <vb>enjoy</vb> <vbn>read</vbn> <nns>alouds</nns>
0d9444b06a7dfec761b52f45466060f3,<cc>and</cc> <prps>my</prps> <nns>students</nns> <vbp>apply</vbp> <det>this</det> <nn>quote</nn> <in>in</in> <prps>my</prps> <nn>classroom</nn> <cc>and</cc> <nn>dream</nn> <jj>big</jj> <det>every</det> <pp>.</pp> <ppr>''</ppr>
0d8e1e5693478d1a95d03ea7df318f0a,<vb>tend</vb> <to>to</to> <vb>take</vb> <prps>their</prps> <nns>cues</nns> <in>on</in> <wrb>how</wrb> <to>to</to> <vb>act</vb> <in>from</in> <det>the</det> <nn>world</nn> <in>that</in> <prp>they</prp> <vbp>have</vbp> <vbn>been</vbn> <vbn>exposed</vbn> <to>to</to> <pp>.</pp>
0d8e1e5693478d1a95d03ea7df318f0a,<wp>What</wp> <in>if</in> <det>that</det> <nn>world</nn> <vbz>is</vbz> <rb>not</rb> <rb>very</rb> <jj>broad</jj> <pp>?</pp>
0d8e1e5693478d1a95d03ea7df318f0a,<prp>I</prp> <vbp>love</vbp> <prps>my</prps> <nns>students</nns> <pp>.</pp>
0d8e1e5693478d1a95d03ea7df318f0a,<prp>They</prp> <vbp>are</vbp> <jj>funny</jj>
0d89b28968219701e64dce958a949020,<nn>engineering</nn>
0d769c4018e8a2c650b638e86c89f444,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <cd>7</cd> <nns>sets</nns> <in>of</in> <vbn>leveled</vbn> <nns>books</nns> <pp>.</pp>
0d5ec5af9ea4eaa2eb7d0e8e1247ad48,<nns>clipboards</nns>
0d534a8f55749e843b2502927fa9a68a,<ppl>``</ppl> <vbd>Was</vbd> <rb>there</rb> <rb>ever</rb> <det>a</det> <nn>time</nn> <in>that</in> <prp>you</prp> <vbd>suffered</vbd> <det>the</det> <vbp>torture</vbp> <in>of</in> <vbg>sitting</vbg> <in>in</in> <det>a</det> <nn>classroom</nn> <rb>yet</rb> <rb>not</rb> <vbg>being</vbg> <jj>able</jj> <to>to</to> <vb>focus</vb> <in>on</in> <det>the</det> <nn>classroom</nn> <nns>activities</nns> <pp>?</pp>
0d534a8f55749e843b2502927fa9a68a,<det>The</det> <nn>use</nn> <in>of</in> <nn>stability</nn> <nns>balls</nns> <md>will</md> <vb>allow</vb> <prps>my</prps> <nns>students</nns> <to>to</to> <vb>be</vb> <jj>able</jj> <to>to</to> <vb>focus</vb> <prps>their</prps> <nns>energies</nns> <cc>and</cc> <vb>avoid</vb> <det>the</det> <nn>frustration</nn> <in>of</in> <det>a</det> <nn>lack</nn> <in>of</in> <nn>focus</nn> <pp>.</pp>
0d534a8f55749e843b2502927fa9a68a,<nnp>\n</nnp> <nnp>\nMy</nnp> <nns>students</nns> <vbp>are</vbp> <in>in</in> <det>the</det> <jj>fourth</jj> <nn>grade</nn> <in>in</in> <det>a</det> <jj>rural</jj> <nn>area</nn> <in>of</in> <nnp>South</nnp> <nnp>Carolina</nnp> <pp>.</pp>
0d534a8f55749e843b2502927fa9a68a,<nnp>Most</nnp> <vbd>come</vbd> <in>from</in> <jj>low</jj> <nn>income</nn> <nns>homes</nns>
0d4a9febf8c0eaac45033b527221c40e,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <nns>pencils</nns>
0d3ee6a6b59b0acb9ae8d91aa58765a1,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <det>an</det> <jj>interactive</jj> <jj>white</jj> <nn>board</nn> <to>to</to> <vb>increase</vb> <nn>engagement</nn> <in>in</in> <nn>math</nn>
0d217af6ced7618fd2f4ddf83b06248f,<ppl>``</ppl> <md>Can</md> <prp>we</prp> <vbd>read</vbd> <det>another</det> <nn>book</nn> <pp>?</pp> <ppr>''</ppr> <ppr>''</ppr> <det>That</det> <vbz>is</vbz> <wp>what</wp> <prps>my</prps> <nns>students</nns> <md>will</md> <vb>be</vb> <vbg>asking</vbg> <rb>once</rb> <prp>they</prp> <vbp>start</vbp> <vbg>reading</vbg> <det>the</det> <nnp>King</nnp> <nnp>Series</nnp> <pp>.</pp>
